Loads,data_time,PDem,QDem,ZIP_P_P,ZIP_P_I,ZIP_P_Z,ZIP_Q_P,ZIP_Q_I,ZIP_Q_Z
LOAD19,100,241,227.3258,0.61411,0.21784,0.16805,0.53261,-0.93852,1.4059
LOAD19,110,241,227.3258,0.61411,0.21784,0.16805,0.53261,-0.93852,1.4059
LOAD19,120,241,227.3258,0.61411,0.21784,0.16805,0.53261,-0.93852,1.4059
LOAD19,130,401,429.8037,0.68828,0.17082,0.1409,0.522,-0.92513,1.4031
LOAD19,140,221,202.016,0.59729,0.22851,0.17421,0.53543,-0.94207,1.4066
LOAD19,150,61,-0.46184,0.065574,0.56557,0.36885,5.8812,-7.6837,2.8025
LOAD19,160,61,-0.46184,0.065574,0.56557,0.36885,5.8812,-7.6837,2.8025
LOAD19,170,61,-0.46184,0.065574,0.56557,0.36885,5.8812,-7.6837,2.8025
LOAD19,180,61,-0.46184,0.065574,0.56557,0.36885,5.8812,-7.6837,2.8025
LOAD19,190,61,-0.46184,0.065574,0.56557,0.36885,5.8812,-7.6837,2.8025
LOAD19,200,61,-0.46184,0.065574,0.56557,0.36885,5.8812,-7.6837,2.8025
LOAD19,210,61,-0.46184,0.065574,0.56557,0.36885,5.8812,-7.6837,2.8025
LOAD19,220,221,202.016,0.59729,0.22851,0.17421,0.53543,-0.94207,1.4066
LOAD19,230,401,429.8037,0.68828,0.17082,0.1409,0.522,-0.92513,1.4031
LOAD19,240,401,429.8037,0.68828,0.17082,0.1409,0.522,-0.92513,1.4031
LOAD19,250,241,227.3258,0.61411,0.21784,0.16805,0.53261,-0.93852,1.4059
LOAD19,260,241,227.3258,0.61411,0.21784,0.16805,0.53261,-0.93852,1.4059
LOAD19,270,61,-0.46184,0.065574,0.56557,0.36885,5.8812,-7.6837,2.8025
LOAD19,280,61,-0.46184,0.065574,0.56557,0.36885,5.8812,-7.6837,2.8025
LOAD19,290,61,-0.46184,0.065574,0.56557,0.36885,5.8812,-7.6837,2.8025
LOAD19,300,61,-0.46184,0.065574,0.56557,0.36885,5.8812,-7.6837,2.8025
LOAD19,310,61,-0.46184,0.065574,0.56557,0.36885,5.8812,-7.6837,2.8025
LOAD19,320,221,202.016,0.59729,0.22851,0.17421,0.53543,-0.94207,1.4066
LOAD19,330,221,202.016,0.59729,0.22851,0.17421,0.53543,-0.94207,1.4066
LOAD19,340,61,-0.46184,0.065574,0.56557,0.36885,5.8812,-7.6837,2.8025
LOAD19,350,171,138.7417,0.53801,0.26608,0.19591,0.54691,-0.95654,1.4096
LOAD19,360,351,366.5293,0.67236,0.18091,0.14672,0.52406,-0.92773,1.4037
LOAD19,370,351,366.5293,0.67236,0.18091,0.14672,0.52406,-0.92773,1.4037
LOAD19,380,351,366.5293,0.67236,0.18091,0.14672,0.52406,-0.92773,1.4037
LOAD19,390,301,366.5293,0.80399,0.096346,0.099668,0.52406,-0.92773,1.4037
LOAD19,400,121,138.7417,0.80992,0.090909,0.099174,0.54691,-0.95654,1.4096
LOAD19,410,11,-0.46184,0.90909,0,0.090909,5.8812,-7.6837,2.8025
LOAD19,420,171,202.016,0.80702,0.093567,0.099415,0.53543,-0.94207,1.4066
LOAD19,430,171,202.016,0.80702,0.093567,0.099415,0.53543,-0.94207,1.4066
LOAD19,440,11,-0.46184,0.90909,0,0.090909,5.8812,-7.6837,2.8025
LOAD19,450,11,-0.46184,0.90909,0,0.090909,5.8812,-7.6837,2.8025
LOAD19,460,11,-0.46184,0.90909,0,0.090909,5.8812,-7.6837,2.8025
LOAD19,470,11,-0.46184,0.90909,0,0.090909,5.8812,-7.6837,2.8025
LOAD19,480,11,-0.46184,0.90909,0,0.090909,5.8812,-7.6837,2.8025
LOAD19,490,191,227.3258,0.80628,0.094241,0.099476,0.53261,-0.93852,1.4059
LOAD19,500,216,227.3258,0.69907,0.16319,0.13773,0.53261,-0.93852,1.4059
LOAD19,510,258,227.3258,0.56574,0.24895,0.18531,0.53261,-0.93852,1.4059
LOAD19,520,478,429.8037,0.55808,0.25446,0.18747,0.522,-0.92513,1.4031
LOAD19,530,280,202.016,0.44614,0.32575,0.22811,0.53543,-0.94207,1.4066
LOAD19,540,120,-0.46184,-0.025667,0.62675,0.39892,5.8812,-7.6837,2.8025
LOAD19,550,704,-0.46184,0.79653,0.12447,0.078991,5.8812,-7.6837,2.8025
LOAD19,560,489,-0.46184,0.49178,0.31184,0.19638,5.8812,-7.6837,2.8025
LOAD19,570,542,-13.9986,0.62827,0.22788,0.14386,7.1591,-9.7341,3.575
LOAD19,580,592,-13.9986,0.56507,0.26691,0.16802,7.1591,-9.7341,3.575
LOAD19,590,2554,-8.5839,0.1161,0.061868,0.82203,7.1049,-9.6472,3.5423
LOAD19,600,1412,401.4682,0.92745,-0.3038,0.37635,1.0247,-1.6081,1.5834
LOAD19,610,1522,603.9461,0.94846,-0.294,0.34554,0.85706,-1.3807,1.5237
LOAD19,620,724,239.4553,0.75597,0.068936,0.1751,0.81036,-1.3109,1.5005
LOAD19,630,567,264.7651,0.79986,0.018536,0.1816,0.78344,-1.2749,1.4915
LOAD19,640,567,264.7651,0.79986,0.018536,0.1816,0.78344,-1.2749,1.4915
LOAD19,650,742,355.8878,0.91714,-0.1762,0.25906,0.80943,-1.3128,1.5033
LOAD19,660,289,-10.3201,0.65903,0.21571,0.12526,5.3902,-7.0042,2.6141
LOAD19,670,287,-10.3201,0.66446,0.2124,0.12314,5.3902,-7.0042,2.6141
LOAD19,680,237,-3.1955,0.59367,0.25722,0.14911,1.8058,-1.4619,0.65615
LOAD19,690,237,-3.1955,0.59367,0.25722,0.14911,1.8058,-1.4619,0.65615
LOAD19,700,243,-0.46184,0.57185,0.26123,0.16691,5.8812,-7.6837,2.8025
LOAD19,710,451,202.016,0.57916,0.24967,0.17118,0.53543,-0.94207,1.4066
LOAD19,720,391,202.016,0.68645,0.1821,0.13146,0.53543,-0.94207,1.4066
LOAD19,730,361,129.6294,0.63546,0.23657,0.12798,0.53611,-0.85359,1.3175
LOAD19,740,361,129.6294,0.63546,0.23657,0.12798,0.53611,-0.85359,1.3175
LOAD19,750,321,129.6294,0.7296,0.18006,0.090343,0.53611,-0.85359,1.3175
LOAD19,760,558,349.295,0.77993,0.13584,0.084229,0.66224,-1.0773,1.415
LOAD19,770,564,346.5613,0.77216,0.14461,0.083227,0.66018,-1.0645,1.4044
LOAD19,780,564,346.5613,0.77216,0.14461,0.083227,0.66018,-1.0645,1.4044
LOAD19,790,384,118.7737,0.75911,0.16552,0.075365,0.8738,-1.2844,1.4106
LOAD19,800,248,-8.5839,0.81532,0.11129,0.073387,7.1049,-9.6472,3.5423
LOAD19,810,525,177.2224,0.85181,0.083048,0.065143,1.2648,-1.913,1.6482
LOAD19,820,485,177.2224,0.93196,0.03299,0.035052,1.2648,-1.913,1.6482
LOAD19,830,405,11.1936,1.0212,-0.12247,0.10123,3.5022,-4.8948,2.3926
LOAD19,840,348,27.8652,0.83161,-0.023563,0.19195,2.13,-3.0695,1.9395
LOAD19,850,368,18.7529,0.78913,0.029891,0.18098,1.8365,-2.436,1.5994
LOAD19,860,2288,-17.6962,0.087762,0.026486,0.88575,3.7324,-4.4509,1.7184
LOAD19,870,348,27.8652,0.83161,-0.023563,0.19195,2.13,-3.0695,1.9395
LOAD19,880,686,27.8652,0.36274,0.32802,0.30924,2.13,-3.0695,1.9395
LOAD19,890,822,237.4283,0.4926,0.27185,0.23555,0.75427,-1.1448,1.3905
LOAD19,900,2705,411.5791,0.091061,0.10686,0.80208,0.51583,-0.85802,1.3422
LOAD19,910,2836,405.2005,0.12836,0.10666,0.76498,0.51379,-0.83579,1.322
LOAD19,920,898,106.1517,0.63989,0.066281,0.29383,0.82543,-1.0786,1.2532
LOAD19,930,748,37.8097,0.54361,0.2039,0.25249,0.78102,-0.837,1.056
LOAD19,940,814,44.1883,0.48688,0.23867,0.27445,0.80921,-0.94448,1.1353
LOAD19,950,704,-5.9292,0.30784,0.43193,0.26023,1.1954,-0.53011,0.3347
LOAD19,960,2176,-28.571,0.84096,0.10665,0.05239,1.5979,-1.1608,0.56289
LOAD19,970,2260,-28.571,0.80524,0.12834,0.066425,1.5979,-1.1608,0.56289
LOAD19,980,2288,-4.8791,0.79005,0.12907,0.080874,7.005,-9.4869,3.4819
LOAD19,990,696,-0.46184,0.30983,0.42431,0.26586,5.8812,-7.6837,2.8025
LOAD19,1000,2871,202.016,0.11585,0.13055,0.75361,0.53543,-0.94207,1.4066
LOAD19,1010,856,202.016,0.40145,0.36369,0.23486,0.53543,-0.94207,1.4066
LOAD19,1020,996,209.1012,0.35345,0.40855,0.23799,0.52061,-0.8154,1.2948
LOAD19,1030,902,197.2553,0.40769,0.38701,0.2053,0.51372,-0.74467,1.2309
LOAD19,1040,921,187.3707,0.43672,0.37355,0.18973,0.62153,-0.86484,1.2433
LOAD19,1050,813,-39.5057,0.30657,0.46148,0.23196,1.2623,-0.64402,0.38171
LOAD19,1060,982,-23.9359,0.28916,0.44646,0.26438,4.1175,-5.0459,1.9283
LOAD19,1070,3451,-23.9359,0.082283,0.12704,0.79068,4.1175,-5.0459,1.9283
LOAD19,1080,3555,-18.4685,0.075792,0.1426,0.78161,5.1976,-6.7105,2.5129
LOAD19,1090,1066,-32.1369,0.25979,0.47021,0.27,3.1759,-3.5945,1.4187
LOAD19,1100,1292,184.0094,0.30334,0.42932,0.26734,0.91155,-1.4069,1.4953
LOAD19,1110,1235,163.8235,0.3022,0.44641,0.25138,0.74054,-1.0344,1.2939
LOAD19,1120,1385,100.5492,0.22326,0.49409,0.28264,0.82232,-1.0786,1.2562
LOAD19,1130,1152,108.6712,0.23727,0.48861,0.27411,0.51566,-0.65863,1.143
LOAD19,1140,986,104.254,0.19974,0.51489,0.28538,0.68598,-0.89185,1.2059
LOAD19,1150,1148,329.169,0.38514,0.39916,0.2157,0.50986,-0.77493,1.2651
LOAD19,1160,1008,329.169,0.29974,0.4546,0.24565,0.50986,-0.77493,1.2651
LOAD19,1170,1260,301.6489,0.31708,0.44702,0.2359,0.75011,-1.0635,1.3133
LOAD19,1180,695,86.6185,0.23873,0.50757,0.2537,1.0598,-1.3642,1.3045
LOAD19,1190,649,168.573,0.52621,0.30773,0.16606,0.96731,-1.408,1.4407
LOAD19,1200,549,168.573,0.64392,0.23811,0.11798,0.96731,-1.408,1.4407
LOAD19,1210,509,160.4509,0.57193,0.28393,0.14415,1.1756,-1.6889,1.5133
LOAD19,1220,353,-39.2933,0.82904,0.13861,0.032351,4.6175,-5.8182,2.2007
LOAD19,1230,396,-43.7106,0.81366,0.14447,0.041869,4.8805,-6.224,2.3435
LOAD19,1240,157,-28.0364,0.61561,0.31166,0.072739,3.579,-4.2159,1.6369
LOAD19,1250,151,-25.3027,0.63808,0.28589,0.076026,3.919,-4.7399,1.8209
LOAD19,1260,136,-18.4685,0.70294,0.21154,0.085515,5.1976,-6.7105,2.5129
LOAD19,1270,228,-18.4685,0.94561,0.050526,0.0038596,5.1976,-6.7105,2.5129
LOAD19,1280,459,208.8635,0.77048,0.14157,0.087952,0.86944,-1.3521,1.4826
LOAD19,1290,567,422.6527,0.74578,0.14557,0.10864,0.58884,-1.005,1.4162
LOAD19,1300,677,406.9786,0.78709,0.12192,0.09099,0.81879,-1.3114,1.4926
LOAD19,1310,517,204.5007,0.78309,0.1287,0.088201,1.0673,-1.6345,1.5672
LOAD19,1320,397,-23.2869,0.63894,0.22655,0.13451,6.4039,-8.5718,3.1679
LOAD19,1330,354,-18.8697,0.63305,0.23068,0.13627,6.211,-8.2735,3.0625
LOAD19,1340,423,-31.1712,0.52106,0.32284,0.1561,3.9424,-4.7765,1.8342
LOAD19,1350,423,-31.1712,0.52106,0.32284,0.1561,3.9424,-4.7765,1.8342
LOAD19,1360,61,-0.46184,0.065574,0.56557,0.36885,5.8812,-7.6837,2.8025
LOAD19,1370,61,-0.46184,0.065574,0.56557,0.36885,5.8812,-7.6837,2.8025
LOAD19,1380,61,-0.46184,0.065574,0.56557,0.36885,5.8812,-7.6837,2.8025
LOAD19,1390,221,202.016,0.59729,0.22851,0.17421,0.53543,-0.94207,1.4066
LOAD19,1400,221,202.016,0.59729,0.22851,0.17421,0.53543,-0.94207,1.4066
LOAD19,1410,241,227.3258,0.61411,0.21784,0.16805,0.53261,-0.93852,1.4059
LOAD19,1420,241,227.3258,0.61411,0.21784,0.16805,0.53261,-0.93852,1.4059
LOAD19,1430,241,227.3258,0.61411,0.21784,0.16805,0.53261,-0.93852,1.4059
LOAD19,1440,241,227.3258,0.61411,0.21784,0.16805,0.53261,-0.93852,1.4059
LOAD20,10,195,240.2656,0.8,0.097436,0.10256,0.52349,-0.92645,1.403
LOAD20,20,175,214.9559,0.8,0.097143,0.10286,0.52507,-0.92838,1.4033
LOAD20,30,175,214.9559,0.8,0.097143,0.10286,0.52507,-0.92838,1.4033
LOAD20,40,175,214.9559,0.8,0.097143,0.10286,0.52507,-0.92838,1.4033
LOAD20,50,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,60,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,70,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,80,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,90,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,100,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,110,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,120,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,130,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,140,365,455.3984,0.8,0.09863,0.10137,0.51713,-0.9187,1.4016
LOAD20,150,365,455.3984,0.8,0.09863,0.10137,0.51713,-0.9187,1.4016
LOAD20,160,365,455.3984,0.8,0.09863,0.10137,0.51713,-0.9187,1.4016
LOAD20,170,195,240.2656,0.8,0.097436,0.10256,0.52349,-0.92645,1.403
LOAD20,180,195,240.2656,0.8,0.097436,0.10256,0.52349,-0.92645,1.403
LOAD20,190,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,200,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,210,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,220,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,230,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,240,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,250,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,260,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,270,175,214.9559,0.8,0.097143,0.10286,0.52507,-0.92838,1.4033
LOAD20,280,175,214.9559,0.8,0.097143,0.10286,0.52507,-0.92838,1.4033
LOAD20,290,175,214.9559,0.8,0.097143,0.10286,0.52507,-0.92838,1.4033
LOAD20,300,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,310,195,240.2656,0.8,0.097436,0.10256,0.52349,-0.92645,1.403
LOAD20,320,195,240.2656,0.8,0.097436,0.10256,0.52349,-0.92645,1.403
LOAD20,330,195,240.2656,0.8,0.097436,0.10256,0.52349,-0.92645,1.403
LOAD20,340,195,240.2656,0.8,0.097436,0.10256,0.52349,-0.92645,1.403
LOAD20,350,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,360,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,370,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,380,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,390,175,214.9559,0.8,0.097143,0.10286,0.52507,-0.92838,1.4033
LOAD20,400,175,214.9559,0.8,0.097143,0.10286,0.52507,-0.92838,1.4033
LOAD20,410,175,214.9559,0.8,0.097143,0.10286,0.52507,-0.92838,1.4033
LOAD20,420,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,430,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,440,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,450,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,460,35,-0.17685,0.011429,0.59143,0.39714,5.3059,-6.7606,2.4547
LOAD20,470,225,240.2656,0.67733,0.17644,0.14622,0.52349,-0.92645,1.403
LOAD20,480,2307,240.2656,0.06606,0.017208,0.91673,0.52349,-0.92645,1.403
LOAD20,490,225,240.2656,0.67733,0.17644,0.14622,0.52349,-0.92645,1.403
LOAD20,500,345,240.2656,0.4,0.35507,0.24493,0.52349,-0.92645,1.403
LOAD20,510,76,-2.9105,0.46974,0.34816,0.18211,1.351,-0.75878,0.40775
LOAD20,520,246,212.2222,0.69797,0.17667,0.12537,0.52313,-0.90764,1.3845
LOAD20,530,448,212.2222,0.35915,0.23562,0.40522,0.52313,-0.90764,1.3845
LOAD20,540,423,212.2222,0.38747,0.20877,0.40376,0.52313,-0.90764,1.3845
LOAD20,550,373,-2.9105,0.036193,0.41316,0.55064,1.351,-0.75878,0.40775
LOAD20,560,440,-6.0998,0.015114,0.45961,0.52527,0.87705,-0.039478,0.16243
LOAD20,570,313,-2.9105,0.066134,0.3601,0.57377,1.351,-0.75878,0.40775
LOAD20,580,253,-2.9105,-0.044664,0.37731,0.66735,1.351,-0.75878,0.40775
LOAD20,590,41,-2.9105,0.017073,0.64537,0.33756,1.351,-0.75878,0.40775
LOAD20,600,41,-2.9105,0.017073,0.64537,0.33756,1.351,-0.75878,0.40775
LOAD20,610,81,-2.9105,-0.050617,0.66741,0.38321,1.351,-0.75878,0.40775
LOAD20,620,175,-14.6212,0.32114,0.4404,0.23846,4.6754,-5.9042,2.2288
LOAD20,630,415,225.8213,0.48723,0.31463,0.19814,0.75648,-1.2055,1.449
LOAD20,640,545,440.954,0.62936,0.22013,0.15051,0.64383,-1.0705,1.4266
LOAD20,650,545,440.954,0.62936,0.22013,0.15051,0.64383,-1.0705,1.4266
LOAD20,660,890,440.954,0.33888,0.40227,0.25885,0.64383,-1.0705,1.4266
LOAD20,670,530,-14.6212,0.02566,0.60758,0.36675,4.6754,-5.9042,2.2288
LOAD20,680,290,-14.6212,0.14621,0.53938,0.31441,4.6754,-5.9042,2.2288
LOAD20,690,227,-5.6442,-0.090749,0.68907,0.40167,0.91464,-0.096526,0.18189
LOAD20,700,85,-0.17685,-0.065882,0.64941,0.41647,5.3059,-6.7606,2.4547
LOAD20,710,85,-0.17685,-0.065882,0.64941,0.41647,5.3059,-6.7606,2.4547
LOAD20,720,85,-0.17685,-0.065882,0.64941,0.41647,5.3059,-6.7606,2.4547
LOAD20,730,85,-0.17685,-0.065882,0.64941,0.41647,5.3059,-6.7606,2.4547
LOAD20,740,85,-0.17685,-0.065882,0.64941,0.41647,5.3059,-6.7606,2.4547
LOAD20,750,35,-0.17685,0.011429,0.59143,0.39714,5.3059,-6.7606,2.4547
LOAD20,760,35,-0.17685,0.011429,0.59143,0.39714,5.3059,-6.7606,2.4547
LOAD20,770,255,251.405,0.90039,-0.12784,0.22745,0.5778,-1.0009,1.4231
LOAD20,780,2187,214.9559,0.063356,0.011559,0.92508,0.52507,-0.92838,1.4033
LOAD20,790,2377,455.3984,0.12224,0.018629,0.85913,0.51713,-0.9187,1.4016
LOAD20,800,317,276.7147,0.75886,-0.0051104,0.24625,0.57162,-0.99258,1.421
LOAD20,810,317,276.7147,0.75886,-0.0051104,0.24625,0.57162,-0.99258,1.421
LOAD20,820,317,276.7147,0.75886,-0.0051104,0.24625,0.57162,-0.99258,1.421
LOAD20,830,305,276.7147,0.79344,-0.032459,0.23902,0.57162,-0.99258,1.421
LOAD20,840,2125,-11.5672,-0.0028941,0.042141,0.96075,0.64734,0.30912,0.043542
LOAD20,850,2125,-11.5672,-0.0028941,0.042141,0.96075,0.64734,0.30912,0.043542
LOAD20,860,290,36.2722,0.23793,0.31672,0.44534,0.97065,-1.5274,1.5567
LOAD20,870,320,36.2722,0.20438,0.35172,0.44391,0.97065,-1.5274,1.5567
LOAD20,880,426,33.5385,0.12606,0.43969,0.43425,0.92946,-1.3725,1.4431
LOAD20,890,2516,212.2222,0.039785,0.10092,0.8593,0.52313,-0.90764,1.3845
LOAD20,900,716,348.9063,0.62584,-0.0015223,0.37568,0.66429,-1.1086,1.4443
LOAD20,910,716,348.9063,0.62584,-0.0015223,0.37568,0.66429,-1.1086,1.4443
LOAD20,920,576,280.5642,0.4842,0.17155,0.34425,0.61053,-1.0321,1.4216
LOAD20,930,672,-16.4473,0.62336,0.23446,0.14217,6.0625,-8.0439,2.9814
LOAD20,940,2251,-2.9105,-0.010884,0.076126,0.93476,1.351,-0.75878,0.40775
LOAD20,950,2314,-11.8875,0.016638,0.074054,0.90931,5.6255,-7.3681,2.7426
LOAD20,960,1095,650.3178,1.063,-0.49224,0.42922,0.75429,-1.2435,1.4893
LOAD20,970,295,285.827,0.90847,-0.14576,0.23729,0.58174,-1.0065,1.4247
LOAD20,980,295,285.827,0.90847,-0.14576,0.23729,0.58174,-1.0065,1.4247
LOAD20,990,295,285.827,0.90847,-0.14576,0.23729,0.58174,-1.0065,1.4247
LOAD20,1000,305,136.5072,1.1148,-0.60984,0.49508,0.9118,-1.4563,1.5445
LOAD20,1010,305,136.5072,1.1148,-0.60984,0.49508,0.9118,-1.4563,1.5445
LOAD20,1020,225,207.8313,0.84444,0.075556,0.08,0.73999,-1.2145,1.4745
LOAD20,1030,175,214.9559,0.8,0.097143,0.10286,0.52507,-0.92838,1.4033
LOAD20,1040,175,214.9559,0.8,0.097143,0.10286,0.52507,-0.92838,1.4033
LOAD20,1050,5,-0.17685,0.8,0,0.2,5.3059,-6.7606,2.4547
LOAD20,1060,60,-0.17685,-0.043333,0.6325,0.41083,5.3059,-6.7606,2.4547
LOAD20,1070,36,-2.9105,0.036111,0.63917,0.32472,1.351,-0.75878,0.40775
LOAD20,1080,86,-2.9105,-0.054651,0.66872,0.38593,1.351,-0.75878,0.40775
LOAD20,1090,179,-11.1116,-0.071508,0.70693,0.36458,0.65822,0.29261,0.049174
LOAD20,1100,187,-5.6442,-0.084492,0.68888,0.39561,0.91464,-0.096526,0.18189
LOAD20,1110,492,-28.4249,-0.0095528,0.66793,0.34163,0.48571,0.5544,-0.040112
LOAD20,1120,1096,240.2656,0.43303,0.34471,0.22226,0.52349,-0.92645,1.403
LOAD20,1130,740,240.2656,0.17541,0.50122,0.32338,0.52349,-0.92645,1.403
LOAD20,1140,835,234.4235,0.19679,0.48881,0.3144,0.68261,-1.1383,1.4556
LOAD20,1150,1130,444.569,0.28719,0.4312,0.28161,0.67323,-1.1265,1.4532
LOAD20,1160,860,204.1265,0.21177,0.4803,0.30793,0.8464,-1.3561,1.5097
LOAD20,1170,780,204.1265,0.24579,0.45879,0.29541,0.8464,-1.3561,1.5097
LOAD20,1180,747,-86.6381,0.037885,0.67518,0.28693,1.2634,-0.64687,0.38343
LOAD20,1190,1092,-81.6509,-0.047894,0.70198,0.34592,0.90001,-0.086351,0.18634
LOAD20,1200,914,-87.1182,-0.031619,0.70786,0.32376,0.86694,-0.035411,0.16848
LOAD20,1210,1094,-87.1182,-0.046161,0.70492,0.34124,0.86694,-0.035411,0.16848
LOAD20,1220,795,-44.7217,0.0086792,0.64483,0.34649,2.0915,-1.9231,0.83152
LOAD20,1230,663,-39.2543,0.031222,0.63095,0.33783,2.3283,-2.2879,0.95963
LOAD20,1240,743,-39.2543,0.014939,0.63731,0.34775,2.3283,-2.2879,0.95963
LOAD20,1250,933,-39.2543,-0.01254,0.64804,0.3645,2.3283,-2.2879,0.95963
LOAD20,1260,643,-16.4736,0.022706,0.60812,0.36918,4.9564,-6.3381,2.3817
LOAD20,1270,968,198.6591,0.17686,0.50705,0.3161,0.83518,-1.307,1.4718
LOAD20,1280,1218,439.1016,0.25944,0.45256,0.288,0.66972,-1.105,1.4353
LOAD20,1290,1282,428.1669,0.24368,0.46947,0.28685,0.66294,-1.0635,1.4005
LOAD20,1300,1162,213.0341,0.14664,0.53301,0.32034,0.78556,-1.1865,1.401
LOAD20,1310,815,218.8763,0.20383,0.50088,0.29529,0.64169,-0.99306,1.3514
LOAD20,1320,675,-21.5662,0.01203,0.62773,0.36024,2.0766,-1.898,0.82148
LOAD20,1330,590,-21.5662,-0.03539,0.65969,0.37569,2.0766,-1.898,0.82148
LOAD20,1340,600,-21.5662,-0.0368,0.6602,0.3766,2.0766,-1.898,0.82148
LOAD20,1350,531,-27.4084,0.06049,0.60305,0.33646,3.1595,-3.5689,1.4094
LOAD20,1360,575,-27.4084,0.046678,0.6097,0.34362,3.1595,-3.5689,1.4094
LOAD20,1370,376,-45.2018,0.053245,0.66734,0.27941,1.3227,-0.73741,0.41471
LOAD20,1380,397,-16.4736,0.11113,0.55738,0.33149,4.9564,-6.3381,2.3817
LOAD20,1390,357,-16.4736,0.13703,0.54252,0.32045,4.9564,-6.3381,2.3817
LOAD20,1400,697,198.6591,0.23604,0.47056,0.2934,0.83518,-1.307,1.4718
LOAD20,1410,725,204.1265,0.21948,0.47457,0.30596,0.8464,-1.3561,1.5097
LOAD20,1420,605,204.1265,0.28681,0.43183,0.28136,0.8464,-1.3561,1.5097
LOAD20,1430,495,-11.0063,0.061253,0.57709,0.36166,7.1354,-9.6962,3.5607
LOAD20,1440,371,-19.5558,0.30296,0.42776,0.26927,7.1843,-9.7745,3.5903
LOAD21,10,175,201.8736,0.80571,0.091429,0.10286,0.54013,-0.94832,1.4082
LOAD21,20,175,201.8736,0.80571,0.091429,0.10286,0.54013,-0.94832,1.4082
LOAD21,30,315,379.0417,0.80317,0.095238,0.10159,0.52611,-0.93049,1.4044
LOAD21,40,315,379.0417,0.80317,0.095238,0.10159,0.52611,-0.93049,1.4044
LOAD21,50,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,60,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,70,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,80,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,90,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,100,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,110,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,120,155,176.5638,0.80645,0.090323,0.10323,0.5444,-0.95376,1.4094
LOAD21,130,155,176.5638,0.80645,0.090323,0.10323,0.5444,-0.95376,1.4094
LOAD21,140,155,176.5638,0.80645,0.090323,0.10323,0.5444,-0.95376,1.4094
LOAD21,150,175,201.8736,0.80571,0.091429,0.10286,0.54013,-0.94832,1.4082
LOAD21,160,175,201.8736,0.80571,0.091429,0.10286,0.54013,-0.94832,1.4082
LOAD21,170,175,201.8736,0.80571,0.091429,0.10286,0.54013,-0.94832,1.4082
LOAD21,180,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,190,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,200,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,210,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,220,155,176.5638,0.80645,0.090323,0.10323,0.5444,-0.95376,1.4094
LOAD21,230,155,176.5638,0.80645,0.090323,0.10323,0.5444,-0.95376,1.4094
